"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Analyzing trends for #gayrights for #cdsadaiict",FALSE,1,NA,2016-12-17 16:48:58,FALSE,NA,"810164898588200960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnishiMehta",0,FALSE,FALSE,NA,NA
"2","RT @MsSamanthaViner: @Marina_Sirtis think you would like this #gayrights https://t.co/z9vV8ILPA0",FALSE,0,NA,2016-12-17 16:42:23,FALSE,NA,"810163239543832576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Claira4017",3,TRUE,FALSE,NA,NA
"3","Am I cute yet? #gay #gayboy #gaydude #gayteen #gaycute #instagay #gayrights https://t.co/PfsA7btcN8",FALSE,0,NA,2016-12-17 16:31:31,FALSE,NA,"810160506791165952",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","summer_boy93",0,FALSE,FALSE,NA,NA
"4","<ed><U+00A0><U+00BD><ed><U+00B3><U+00A2> @KRTpro_Music
<ed><U+00A0><U+00BD><ed><U+00B3><U+00A2> WELCOMES
@bluehelixmusic #RockMusic
@vinyl_pressing #PressingPlants
@Bahamajack #Investor 
@hauff_sonny1 #GayRights",FALSE,1,NA,2016-12-17 16:30:01,FALSE,NA,"810160129584660480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KRTpro_Music",0,FALSE,FALSE,NA,NA
"5","RT @highstreetsten1: #provincetown, #CapeCod, #ProvinceTown, #LGBT, #equality, #gayrights, #pride, #zipcodes
https://t.co/6IiFO8WP1f",FALSE,0,NA,2016-12-17 16:16:01,FALSE,NA,"810156607581679620",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","highstreetsten1",1,TRUE,FALSE,NA,NA
"6","RT @IsleofWightMP: Is Andrew Turner the most #homophobic MP in the UK? 
Against #gayrights #gaymarriage #LGBT 

#IsleofWight  https://t.co/<U+2026>",FALSE,0,NA,2016-12-17 16:13:24,FALSE,NA,"810155946559369216",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ldorchard",1,TRUE,FALSE,NA,NA
"7","@SenSanders lol I'm in few #years you'll be #flipping on it just like #hillary on #gayrights",FALSE,0,"SenSanders",2016-12-17 16:00:24,FALSE,"810139499552473088","810152674918338560","29442313","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RICHORNUTTIN",0,FALSE,FALSE,NA,NA
"8","( @troyesivan ) #GayRights #Lgbt Giving advice to my bestie.. <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+009C> https://t.co/vXxPzH8D0n",FALSE,0,NA,2016-12-17 15:41:45,FALSE,NA,"810147983044055041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","TroyesTrashCans",0,FALSE,FALSE,NA,NA
"9","76 countries punish
9 death penalty 
3 countries hunt for them 
In almost half of the world it's a crime to be gay.
#gay #gayrights #equal",FALSE,0,NA,2016-12-17 09:31:51,FALSE,NA,"810054894820397056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KoenvdM",0,FALSE,FALSE,NA,NA
"10","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-17 08:54:01,FALSE,NA,"810045371275759616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adrienne_BillyS",14,TRUE,FALSE,NA,NA
"11","RT @MsSamanthaViner: @Marina_Sirtis think you would like this #gayrights https://t.co/z9vV8ILPA0",FALSE,0,NA,2016-12-17 08:03:47,FALSE,NA,"810032732780789760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MacKayAtLaw",3,TRUE,FALSE,NA,NA
"12","RT @MsSamanthaViner: @Marina_Sirtis think you would like this #gayrights https://t.co/z9vV8ILPA0",FALSE,0,NA,2016-12-17 07:58:24,FALSE,NA,"810031375793422336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marina_Sirtis",3,TRUE,FALSE,NA,NA
"13","@Marina_Sirtis think you would like this #gayrights https://t.co/z9vV8ILPA0",FALSE,14,"Marina_Sirtis",2016-12-17 07:58:11,FALSE,NA,"810031322060259328","1323187164","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsSamanthaViner",3,FALSE,FALSE,NA,NA
"14","Twitter, what do you have to say about #gayrights #CDSADAIICT",FALSE,0,NA,2016-12-17 07:41:13,FALSE,NA,"810027053848227840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnishiMehta",0,FALSE,FALSE,NA,NA
"15","He hate me #hehatesme #trump #hillaryclinton #gay #clown #haters #gayrights #hair https://t.co/cXibtr1pQy",FALSE,0,NA,2016-12-17 07:16:11,FALSE,NA,"810020752519004160",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","thejohnjernigan",0,FALSE,FALSE,NA,NA
"16","Image Tip No  38 Same Sex Marriage https://t.co/Tf93x3pjE5 #lovewins #gayrights #love https://t.co/RYq447hJLy",FALSE,0,NA,2016-12-17 05:37:18,FALSE,NA,"809995866769686528",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","MarketingPicz",0,FALSE,FALSE,NA,NA
"17","#LBC - #mattstaden said he did not know about #gayrights in #india but 'gushed' about #democracy in action?

What an asinine comment!

@LBC",FALSE,0,NA,2016-12-17 01:34:18,FALSE,NA,"809934713951518721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PrimeSiteUK",0,FALSE,FALSE,NA,NA
"18","shoutout to alex #gayrights",FALSE,2,NA,2016-12-17 01:22:17,FALSE,NA,"809931691213131780",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stressedsean",0,FALSE,FALSE,NA,NA
"19","@octodude1 Albert is gay #gayrights",FALSE,0,"octodude1",2016-12-17 01:02:38,FALSE,NA,"809926744064954368","2602418107","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Timoteo077_Game",0,FALSE,FALSE,NA,NA
"20","RT @edt911: HE's done things already that are #unethical #racist not for #gayrights an only concerned for the elite @KellyOsbourne sweet,#b<U+2026>",FALSE,0,NA,2016-12-16 23:53:51,FALSE,NA,"809909435107639297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gaynewsradio",1,TRUE,FALSE,NA,NA
"21","HE's done things already that are #unethical #racist not for #gayrights an only concerned for the elite<U+2026> https://t.co/glJ0ncW96O",FALSE,0,NA,2016-12-16 23:49:42,TRUE,NA,"809908389958582272",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","edt911",1,FALSE,FALSE,NA,NA
"22","RT @PaperOrPlastick: #alpolitics so many other charities you can support #gay #gayrights #Homeless #Jesus https://t.co/jI4Jz7z3cT",FALSE,0,NA,2016-12-16 21:29:25,FALSE,NA,"809873085792972801",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","UniteWomenAL",2,TRUE,FALSE,NA,NA
"23","RT @PaperOrPlastick: #alpolitics so many other charities you can support #gay #gayrights #Homeless #Jesus https://t.co/jI4Jz7z3cT",FALSE,0,NA,2016-12-16 21:29:25,FALSE,NA,"809873085738450944",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","rozmcdermott",2,TRUE,FALSE,NA,NA
"24","@glenys_parry talking about her less well known campaigning for #gayrights alongside her career in clinical psychol<U+2026> https://t.co/KwbdIDeHqS",FALSE,0,"glenys_parry",2016-12-16 19:51:15,TRUE,NA,"809848384127377408","2892288699","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nins0",0,FALSE,FALSE,NA,NA
"25","#suriname #vveps #lgbt #antigayrights #religiousfreedom #hypocrisy #gayrights<U+2026> https://t.co/HOFdr4tSTO",FALSE,0,NA,2016-12-16 19:43:55,FALSE,NA,"809846537094250496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","andweledwight",0,FALSE,FALSE,NA,NA
"26","@MahinRyan @DarkTriadMan exactly my point. #equality #Tolerance #lovetrumpshate #lgbtq #gayrights #cantfighthatewithhate",FALSE,0,"MahinRyan",2016-12-16 19:38:40,FALSE,"809806941543350272","809845214693171200","2530987138","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yogimellons",0,FALSE,FALSE,NA,NA
"27","Some America LGBT Rights Milestones Fast Facts https://t.co/MHix1wolrd #gay #lgbt #lesbian #America #gayrights #humanrights #USA",FALSE,1,NA,2016-12-16 18:54:45,FALSE,NA,"809834163209502720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gaycalgary",0,FALSE,FALSE,NA,NA
"28","#GayRights groups and #LGBTallies continue efforts to block #Mississippi #ReligiousFreedom law that allows... https://t.co/dk1K8Bx3jr",FALSE,0,NA,2016-12-16 18:46:06,FALSE,NA,"809831987653398528",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TheFightMag",0,FALSE,FALSE,NA,NA
"29","#alpolitics so many other charities you can support #gay #gayrights #Homeless #Jesus https://t.co/jI4Jz7z3cT",FALSE,1,NA,2016-12-16 17:13:35,FALSE,NA,"809808706561015808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaperOrPlastick",2,FALSE,FALSE,NA,NA
"30","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 15:45:05,FALSE,NA,"809786433066205185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Emily_DiBs",14,TRUE,FALSE,NA,NA
"31","RT @KevinPONeil: #LGBT History - UK #GayRights Archive https://t.co/KAO1PMWGlr",FALSE,0,NA,2016-12-16 15:30:43,FALSE,NA,"809782816946819072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","john_avorh",2,TRUE,FALSE,NA,NA
"32","#Gayrights <U+2018>guide<U+2019> goes viral in #Morocco https://t.co/qwA1v1g4yz <U+2026>",FALSE,0,NA,2016-12-16 15:27:22,FALSE,NA,"809781974684602368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lucretialive",0,FALSE,FALSE,NA,NA
"33","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 14:32:20,FALSE,NA,"809768125772070912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","john_avorh",14,TRUE,FALSE,NA,NA
"34","RT @highstreetsten1: #PleasantRidge, #Detroit, #LGBT, #Equality, #Michigan, #GayRights, #Pride, #zipcode, #gayzipcode
https://t.co/Y6Xk4K3f<U+2026>",FALSE,0,NA,2016-12-16 13:59:33,FALSE,NA,"809759876071231488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","highstreetsten1",1,TRUE,FALSE,NA,NA
"35","#GayRights Stark guide to gay rights in Morocco goes viral https://t.co/fNsBelu8nP",FALSE,0,NA,2016-12-16 12:27:33,FALSE,NA,"809736722133188608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KangaLoveTRTL",0,FALSE,FALSE,NA,NA
"36","RT @KevinPONeil: #LGBT History - UK #GayRights Archive https://t.co/KAO1PMWGlr",FALSE,0,NA,2016-12-16 10:19:35,FALSE,NA,"809704518351024129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WickedEyes22",2,TRUE,FALSE,NA,NA
"37","Image Tip  -  19 Same Sex Marriage https://t.co/Tf93x3pjE5 #lovewins #gayrights #love https://t.co/0Yd06XVaW8",FALSE,0,NA,2016-12-16 08:37:38,FALSE,NA,"809678860769984512",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","MarketingPicz",0,FALSE,FALSE,NA,NA
"38","RT @Vibes_Nigeria: I support Gay Rights <U+2013> Reuben Abati @abati1990 (Exclusive) https://t.co/YgKcp71hqC #LGBTRights #Gayrights",FALSE,0,NA,2016-12-16 08:28:30,FALSE,NA,"809676564854173696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","homakalpa",1,TRUE,FALSE,NA,NA
"39","I support Gay Rights <U+2013> Reuben Abati @abati1990 (Exclusive) https://t.co/YgKcp71hqC #LGBTRights #Gayrights",FALSE,2,NA,2016-12-16 08:15:27,FALSE,NA,"809673280210792448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vibes_Nigeria",1,FALSE,FALSE,NA,NA
"40","@Chelseashow @marriotti_matt #proud #gayrights #power #strength https://t.co/RIvQzagYlm",FALSE,0,"Chelseashow",2016-12-16 07:43:39,FALSE,NA,"809665278158082048","708435140301553664","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marriotti_matt",0,FALSE,FALSE,NA,NA
"41","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 07:30:02,FALSE,NA,"809661847985127424",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CathChenavas",14,TRUE,FALSE,NA,NA
"42","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 07:26:59,FALSE,NA,"809661081547194368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kylanw2000",14,TRUE,FALSE,NA,NA
"43","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 07:20:51,FALSE,NA,"809659538618122240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Outlandt",14,TRUE,FALSE,NA,NA
"44","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 07:19:07,FALSE,NA,"809659104155279361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iredot19",14,TRUE,FALSE,NA,NA
"45","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 07:05:12,FALSE,NA,"809655599881482240",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","UKCharityTues",14,TRUE,FALSE,NA,NA
"46","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 07:03:49,FALSE,NA,"809655252802748416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","emybsd",14,TRUE,FALSE,NA,NA
"47","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 07:03:26,FALSE,NA,"809655155293556736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Blindian1Luv",14,TRUE,FALSE,NA,NA
"48","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 07:03:11,FALSE,NA,"809655094362902528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Natalie91231732",14,TRUE,FALSE,NA,NA
"49","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 07:02:16,FALSE,NA,"809654861176467457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenCol76",14,TRUE,FALSE,NA,NA
"50","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 07:01:51,FALSE,NA,"809654759355518980",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","MissyWelshMMRom",14,TRUE,FALSE,NA,NA
"51","RT @WipeHomophobia: #LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,0,NA,2016-12-16 07:01:45,FALSE,NA,"809654732239216640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ticklishmish",14,TRUE,FALSE,NA,NA
"52","#LGBT History - UK #GayRights Archive https://t.co/KAO1PMWGlr",FALSE,4,NA,2016-12-16 07:01:27,FALSE,NA,"809654656083329026",NA,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","KevinPONeil",2,FALSE,FALSE,NA,NA
"53","#LGBT History - UK #GayRights Archive https://t.co/dDTezmbi9a",FALSE,33,NA,2016-12-16 07:01:27,FALSE,NA,"809654655298977792",NA,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","WipeHomophobia",14,FALSE,FALSE,NA,NA
"54","#Democracy #America #OurRights #OurVotes #OurPeople #OccupyLove #Womens #Gays #Racism #Hatred #GayRights #LGBT<U+2026> https://t.co/HAjOBzaUn4",FALSE,0,NA,2016-12-16 05:28:27,TRUE,NA,"809631251263012870",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImperfectANG3L",0,FALSE,FALSE,NA,NA
"55","<U+2018>We Shall Overcome! [Gay Pride Club Mix] [DJ Robby H] [2017]<U+2019> on #SoundCloud #np https://t.co/evsxGhk4e6 #edm #gaypride #gayrights #gay",FALSE,1,NA,2016-12-16 04:21:57,FALSE,NA,"809614517332119552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dragqueenremix",1,FALSE,FALSE,NA,NA
"56","Never forget LGBTQI+ Freedom is a fight for each generation and in every country...keep fighting! #gaypride #gayfreedom #gayrights",FALSE,1,NA,2016-12-16 04:21:34,FALSE,NA,"809614422314336256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dragqueenremix",0,FALSE,FALSE,NA,NA
"57","we seein star wars! #GayRights",FALSE,3,NA,2016-12-16 03:49:02,FALSE,NA,"809606234081001472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iegsofwoodwaves",0,FALSE,FALSE,NA,NA
"58","When people look at you and your friend funny<ed><U+00A0><U+00BD><ed><U+00B9><U+0084> #GayRights #FriendshipGoals",FALSE,0,NA,2016-12-16 03:23:54,FALSE,NA,"809599910450524162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","winterofwitches",0,FALSE,FALSE,NA,NA
"59","I just voted in @allout's Homophobe of the year poll #GayRights #TeamLGBT #TeamGay #LGBTQIA https://t.co/i0JSxkguhG",FALSE,0,NA,2016-12-16 03:03:58,FALSE,NA,"809594893970440192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wonkydoc",0,FALSE,FALSE,NA,NA
"60","People still hating on same sex couples like it's rare in 2016, for real now leave people and their business alone. #Gayrights",FALSE,51,NA,2016-12-16 02:12:40,FALSE,NA,"809581983571542016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Killerbee3rd",25,FALSE,FALSE,NA,NA
"61","@Briefsfactory amazing interview today in @ABC #gender #lgbt #performers #love #gayrights #equalrights  #thanks",FALSE,1,"Briefsfactory",2016-12-16 01:46:50,FALSE,NA,"809575480076603392","1647881233","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndromedaCircus",0,FALSE,FALSE,NA,NA
"62","#Gayrights <U+2018>guide<U+2019> goes viral in #Morocco https://t.co/tKM8l4ExCl",FALSE,0,NA,2016-12-16 00:27:17,FALSE,NA,"809555459841687553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","feromoon",0,FALSE,FALSE,NA,NA
"63","#GayRights #GayPride #LGBT https://t.co/U37ujbyIih",FALSE,3,NA,2016-12-15 23:51:04,FALSE,NA,"809546347242258433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WackedThoughts",0,FALSE,FALSE,NA,NA
"64","#gaymarriage #samesexmarriage #coalition #love #homosexual #marriage #love #LGBT #gayrights #prediction #predicted<U+2026> https://t.co/BrtffuMSzC",FALSE,0,NA,2016-12-15 23:00:01,TRUE,NA,"809533500118470656",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","resurfacr",0,FALSE,FALSE,NA,NA
"65","@MicheleATittler I guess I hit a homophobic nerve huh chele!!! #GayRights #StupidPhobia #Ignorancephobia #LoveisLoveisLoveisLove",FALSE,0,"MicheleATittler",2016-12-15 22:37:31,FALSE,"809526848560369664","809527838584041472","3141045887","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HarryBoschGal",0,FALSE,FALSE,NA,NA
"66","@MicheleATittler and learn what freedom of speech means you twit!! #lgbtq+ #gay #GayRights #homophobia #pathetic #LoveisLoveisLoveisLove",FALSE,0,"MicheleATittler",2016-12-15 22:36:03,FALSE,"809406409750106112","809527470399586304","3141045887","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HarryBoschGal",0,FALSE,FALSE,NA,NA
"67","Why #Malta Has Europe<U+2019>s Most Progressive #GayRights <ed><U+00A0><U+00BC><ed><U+00BF><U+00B3><U+FE0F><U+200D><ed><U+00A0><U+00BC><ed><U+00BC><U+0088>
#LGBT #LGBTrights #Equality 
https://t.co/Wao5Xi8Gr1 via<U+2026> https://t.co/plWdhL67XY",FALSE,0,NA,2016-12-15 21:04:31,TRUE,NA,"809504434422157313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oaky_van_Dokey",0,FALSE,FALSE,NA,NA
"68","RT @jiggyhuncks: #Jiggyhuncks check out my sound cloud for new mixes jiggyhuncks #global #support #gayrights https://t.co/qKRwcrsGmn",FALSE,0,NA,2016-12-15 20:18:48,FALSE,NA,"809492929534267393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",2,TRUE,FALSE,NA,NA
"69","RT @gaydybunch: #supportlgbtfamilies #twomoms #loveislove #humanrights #noh8 #gayrights #lesbians #homosexuals #equality https://t.co/nyehf<U+2026>",FALSE,0,NA,2016-12-15 20:17:32,FALSE,NA,"809492610586787840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",2,TRUE,FALSE,NA,NA
"70","RT @mj_palin: #Russia blocks U.N. council bid to thank Ban Ki-moon for #GayRights work https://t.co/mMfZcjkr80 via @Reuters   - (RT, mj)",FALSE,0,NA,2016-12-15 20:16:35,FALSE,NA,"809492370311954432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",1,TRUE,FALSE,NA,NA
"71","Judge Strikes Down #Louisiana Governor<U+2019>s Executive Order Protecting LGBT State Workers https://t.co/jSs3wxK8b8<U+2026> https://t.co/2TnbjtNelW",FALSE,0,NA,2016-12-15 19:38:25,TRUE,NA,"809482763959205888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanDBear",1,FALSE,FALSE,NA,NA
"72","LGBT #LGBTQ #GayRights https://t.co/9Re1l6wGZY",FALSE,1,NA,2016-12-15 19:33:54,FALSE,NA,"809481628049293312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GayPlanner",0,FALSE,FALSE,NA,NA
"73","Alkyl Nitrite Blog<U+2019>s Interpretation Can Make It Harmful or Helpful 
#LGBTQ #Stigma #GayRights<U+2026> https://t.co/2V550bD31X",FALSE,1,NA,2016-12-15 19:30:58,TRUE,NA,"809480890124484610",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","NitriteReform",0,FALSE,FALSE,NA,NA
