"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"208","@JoyAnnReid @Gayrightsreport @CNN @gayrightnetwork We can't let them bring us backwards.  We will stand up for ourselves.  #gayrights",FALSE,1,"JoyAnnReid",2016-12-09 20:36:01,FALSE,"807320960122716160","807322934192861184","49698134","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mamaluce44",0,FALSE,FALSE,NA,NA
"209","RT @clarionproject: International activism does work - look at the successes of the #gayrights &amp; anti-apartheid movements. #Islamism can be<U+2026>",FALSE,0,NA,2016-12-09 20:27:30,FALSE,NA,"807320790156746752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CanadianVoter01",3,TRUE,FALSE,NA,NA
"210","clarionproject: International activism does work - look at the successes of the #gayrights &amp; anti-apartheid movements. #Islamism can be def<U+2026>",FALSE,0,NA,2016-12-09 20:24:14,FALSE,NA,"807319969063174148",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Luandrew169",0,FALSE,FALSE,NA,NA
"211","International activism does work - look at the successes of the #gayrights &amp; anti-apartheid movements. #Islamism can be defeated too.",FALSE,6,NA,2016-12-09 20:22:01,FALSE,NA,"807319411841441793",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","clarionproject",3,FALSE,FALSE,NA,NA
"212","Am I the only one who thinks there should be emoji flags for the sexualities? #gaypower #yayforgay #love #gayrights",FALSE,0,NA,2016-12-09 19:17:38,FALSE,NA,"807303208393641988",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","kayrem1010",0,FALSE,FALSE,NA,NA
"213","Just came out of the closet. #gayrights",FALSE,2,NA,2016-12-09 19:14:34,FALSE,NA,"807302435345600512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","legitmigitman",0,FALSE,FALSE,NA,NA
"214","Who is wearing purple today? #PurpleFriday #gayrights https://t.co/I45gmws93X",FALSE,0,NA,2016-12-09 17:52:49,FALSE,NA,"807281865363247104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","verabos",0,FALSE,FALSE,NA,NA
"215","Who is wearing purple today? #PurpleFriday #gayrights https://t.co/fOD4BMKSVt",FALSE,0,NA,2016-12-09 17:50:33,FALSE,NA,"807281291989286913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","verabos",0,FALSE,FALSE,NA,NA
"216","RT @xjustinstears: "" a certificate on paper isn<U+2019>t gonna solve it all but it<U+2019>s a damn good place to start ""

#gayrights 1970-2016 https://t.<U+2026>",FALSE,0,NA,2016-12-09 16:55:49,FALSE,NA,"807267517286617088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fcknrandomness",4,TRUE,FALSE,NA,NA
"217","RT @xjustinstears: "" a certificate on paper isn<U+2019>t gonna solve it all but it<U+2019>s a damn good place to start ""

#gayrights 1970-2016 https://t.<U+2026>",FALSE,0,NA,2016-12-09 13:26:11,FALSE,NA,"807214762920706048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","padaleckid",4,TRUE,FALSE,NA,NA
"218","RT @xjustinstears: "" a certificate on paper isn<U+2019>t gonna solve it all but it<U+2019>s a damn good place to start ""

#gayrights 1970-2016 https://t.<U+2026>",FALSE,0,NA,2016-12-09 09:02:26,FALSE,NA,"807148386981965825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AVRILand1D",4,TRUE,FALSE,NA,NA
"219",""" a certificate on paper isn<U+2019>t gonna solve it all but it<U+2019>s a damn good place to start ""

#gayrights 1970-2016 https://t.co/7ejbJrsoJ7",FALSE,2,NA,2016-12-09 08:57:42,FALSE,NA,"807147196642656256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xjustinstears",4,FALSE,FALSE,NA,NA
"220","Pic Tip No. 34 Same Sex Marriage https://t.co/Tf93x3pjE5 #lovewins #gayrights #love https://t.co/XrUoYEjEia",FALSE,0,NA,2016-12-09 08:37:35,FALSE,NA,"807142133656338433",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","MarketingPicz",0,FALSE,FALSE,NA,NA
"221","RT @wonkydoc: How is this still happening?! #TransRights #LGBTQrights #GayRights @TurnbullMalcolm time to act https://t.co/jc1a1Fdhrp @Chan<U+2026>",FALSE,0,NA,2016-12-09 06:48:38,FALSE,NA,"807114718414454785",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LardyGag",2,TRUE,FALSE,NA,NA
"222","RT @wonkydoc: How is this still happening?! #TransRights #LGBTQrights #GayRights @TurnbullMalcolm time to act https://t.co/jc1a1Fdhrp @Chan<U+2026>",FALSE,0,NA,2016-12-09 06:38:10,FALSE,NA,"807112081673568256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",2,TRUE,FALSE,NA,NA
"223","RT @QueerstoryApp: Meet the Activists Running London's First Queer Tour of #LGBTHistory #gayrights #activism @NikkiSinclaire7 https://t.co/<U+2026>",FALSE,0,NA,2016-12-09 06:37:20,FALSE,NA,"807111871543189508",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",2,TRUE,FALSE,NA,NA
"224","'Eat, Pray, Love' in the #USA: meet the man visiting all 413 national #parks in one trip #gayrights
 https://t.co/97uEW5FIkE",FALSE,1,NA,2016-12-09 06:23:32,FALSE,NA,"807108400664420352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnimalAdvocacy1",0,FALSE,FALSE,NA,NA
"225","Film on Cuba's gay intolerance pulled from Havana festival https://t.co/ouaHIjK89D #cuba #lgbt #havana #filmfestival #castro #gayrights",FALSE,0,NA,2016-12-09 05:14:03,FALSE,NA,"807090912706772992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GTP_Global",0,FALSE,FALSE,NA,NA
"226","WTF?! Amid shouts of 'shame,' House GOP defeats gay rights measure https://t.co/msVOSK3U2A #gayrights #shame",FALSE,0,NA,2016-12-09 03:53:00,FALSE,NA,"807070515357687808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karinamackenzie",0,FALSE,FALSE,NA,NA
"227","RT @AndreaMonroeART: ""The Great Misreckoning"" #lgbt #gayrights #art #andreamonroeart #painting #arttowatch https://t.co/JJYtIWLl2M",FALSE,0,NA,2016-12-09 02:11:27,FALSE,NA,"807044960390356993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QueenofCr8tvty",2,TRUE,FALSE,NA,NA
"228","The Top Travel Destination For Closeted Gay Men Is... - https://t.co/huahimnjF3 #travel #gayrights #gay",FALSE,0,NA,2016-12-09 01:13:06,FALSE,NA,"807030275888873472",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","airfare7",0,FALSE,FALSE,NA,NA
"229","When we are not honest about the connections between the #Orlando attack and Islam, it puts #LGBTQ at risk for futu<U+2026> https://t.co/P0Sq5oOhzR",FALSE,0,NA,2016-12-09 00:21:32,TRUE,NA,"807017298016006144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VintageRosemary",0,FALSE,FALSE,NA,NA
"230","EXCLUSIVE VIDEO: Mexican Senators Beat Trump Pi<U+00F1>ata, Chant ""Faggot"" https://t.co/FXSMqqg6eH #LGBTQ #GayRights #Tolerance #IllegalImmigrants",FALSE,0,NA,2016-12-08 23:40:37,FALSE,NA,"807007002106982400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VintageRosemary",0,FALSE,FALSE,NA,NA
"231","Here's The Secret Gay Agenda: Equality #Gayrights #Lgbtrights https://t.co/kVYHDhRYVq https://t.co/OE8zMFh1qs",FALSE,0,NA,2016-12-08 23:08:28,FALSE,NA,"806998909637758976",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","GayWeddingNews",0,FALSE,FALSE,NA,NA
"232","Here's The Secret Gay Agenda: Equality #Gayrights #Lgbtrights https://t.co/oZ3egOt5Lm https://t.co/VcQCtVav8D",FALSE,0,NA,2016-12-08 23:08:24,FALSE,NA,"806998894672572416",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","LGBTWeddingNews",0,FALSE,FALSE,NA,NA
"233","Here's The Secret Gay Agenda: Equality #Gayrights #Lgbtrights https://t.co/bibsOjq3Rx https://t.co/nDwQU2FMcw",FALSE,0,NA,2016-12-08 23:08:21,FALSE,NA,"806998882815275008",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","RiotBlogCS",0,FALSE,FALSE,NA,NA
"234","Here's The Secret Gay Agenda: Equality #Gayrights #Lgbtrights https://t.co/gEdoLIvLW4 https://t.co/g5n3YRKZR3",FALSE,0,NA,2016-12-08 23:08:14,FALSE,NA,"806998852314271744",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","ModernWeddingCO",0,FALSE,FALSE,NA,NA
"235","@Mattersofpride We will spend a lot of time trying to keep rights we've attained which will take away from more pro<U+2026> https://t.co/DkPzSEE0wO",FALSE,1,"Mattersofpride",2016-12-08 22:21:47,TRUE,NA,"806987163313274880","2242304686","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NitriteReform",0,FALSE,FALSE,NA,NA
"236","@LovingReason #gay #gayrights #family #Pflag #Ohana #626 https://t.co/CrynwI9Smo",FALSE,0,"LovingReason",2016-12-08 21:34:58,FALSE,"806974714912604161","806975382159245312","4818836872","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LovingReason",0,FALSE,FALSE,NA,NA
"237","@LovingReason #gay #gayrights #family #Pflag",FALSE,1,"LovingReason",2016-12-08 21:33:19,FALSE,"806974714912604161","806974965123780609","4818836872","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LovingReason",0,FALSE,FALSE,NA,NA
"238","#gayrights sign win - https://t.co/4SWMk0o4LS https://t.co/mXMeQZQEXT",FALSE,0,NA,2016-12-08 21:15:16,FALSE,NA,"806970421908148224",NA,"<a href=""http://absurdpics.com"" rel=""nofollow"">absurdpics - site</a>","themoosemethod",0,FALSE,FALSE,NA,NA
"239","Got opinion on gay rights - discuss anonymously on #socialnumber.com - #gayrights https://t.co/g4cRyUFGhD https://t.co/7i4bSh2Rh2",FALSE,1,NA,2016-12-08 20:25:15,FALSE,NA,"806957836794261513",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TheSocialNumber",0,FALSE,FALSE,NA,NA
"240","RT @FrancesNguyen: So much for Trump's rainbow flag gesture - his party makes no attempts to pretend it cares about #gayrights: https://t.c<U+2026>",FALSE,0,NA,2016-12-08 20:07:23,FALSE,NA,"806953341725081600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5carab",1,TRUE,FALSE,NA,NA
"241","It's funny when I see such broad minded, young people - homophobic #gayrights",FALSE,0,NA,2016-12-08 19:09:57,FALSE,NA,"806938886769213441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mansi_pingle",0,FALSE,FALSE,NA,NA
"242","in the throws of burning passion

#lust #love #beauty #passion #women #lesbianrights #gayrights https://t.co/JIjbrYSNN3",FALSE,0,NA,2016-12-08 18:52:41,FALSE,NA,"806934541348716544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adair_boucher",0,FALSE,FALSE,NA,NA
"243","Love my country &amp; am proudly #zimbabwean but sometime I just can't #stophomophobia #LGBT #gayrights #loveislove https://t.co/fuwamKJYux",FALSE,0,NA,2016-12-08 18:04:45,FALSE,NA,"806922478698237952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kkidia",0,FALSE,FALSE,NA,NA
"244","So much for Trump's rainbow flag gesture - his party makes no attempts to pretend it cares about #gayrights: https://t.co/kJEIki2Y6A",FALSE,1,NA,2016-12-08 17:37:57,FALSE,NA,"806915734366539776",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","FrancesNguyen",1,FALSE,FALSE,NA,NA
"245","""The Great Misreckoning"" #lgbt #gayrights #art #andreamonroeart #painting #arttowatch https://t.co/JJYtIWLl2M",FALSE,3,NA,2016-12-08 16:55:28,FALSE,NA,"806905044880617472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndreaMonroeART",2,FALSE,FALSE,NA,NA
"246","Well done #Malta for banning ludicrous &amp; barbaric 'gay cure' conversion therapy - https://t.co/KYDMS5GdRU #gayrights #humanrights #lbgt",FALSE,3,NA,2016-12-08 15:39:59,FALSE,NA,"806886046713647104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_BPB",1,FALSE,FALSE,NA,NA
"247","I wrote this for my friend. #missyou #SoundCloud #gay #pride #lovenothate #LGBT #gayrights 
https://t.co/2PjPehzv7X",FALSE,0,NA,2016-12-08 15:12:35,FALSE,NA,"806879152519479296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ariagracefield",0,FALSE,FALSE,NA,NA
"248","AUR<U+00C9>LIE #2weeksold #adoptme #whynotadopt #gayrights #mamacheryl #tantiejill #omano<U+00EB>lla #papafr<U+00E9><U+2026> https://t.co/ytVgzXUUNA",FALSE,1,NA,2016-12-08 14:14:11,FALSE,NA,"806864456156409857",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","_Stefano_G",0,FALSE,FALSE,"5.7178","51.0314"
"249","@realDonaldTrump *911*Please STOP surrounding URself w/Hard Right Making #NeverTrump Happy.We're OK w/#Abortion &amp; #GayRights(Gov't outtaLIFE",FALSE,0,"realDonaldTrump",2016-12-08 13:10:59,FALSE,NA,"806848551443660800","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Imfnbatman",0,FALSE,FALSE,NA,NA
"250","<U+2018>Hate has consequences<U+2019> #gayrights #lgbt #hb2 #queer #queeramerica #transrights
 https://t.co/P8DQa1G5mR",FALSE,0,NA,2016-12-08 11:37:51,FALSE,NA,"806825113022844929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markprice_obs",0,FALSE,FALSE,NA,NA
"251","Promo Tip  -  24 Same Sex Marriage https://t.co/Tf93x3pjE5 #lovewins #gayrights #love https://t.co/8E1eqIVhN7",FALSE,0,NA,2016-12-08 11:37:25,FALSE,NA,"806825004885311488",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","MarketingPicz",0,FALSE,FALSE,NA,NA
"252","RT @gaytwaytravel: Great work #Malta! https://t.co/XXmWgCbdYK #gaytravel #gayrights #equality #gaymalta #gaypride #gaytourism #gaydestinati<U+2026>",FALSE,0,NA,2016-12-08 10:25:49,FALSE,NA,"806806983630143488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cutajaralex",1,TRUE,FALSE,NA,NA
"253","Great work #Malta! https://t.co/XXmWgCbdYK #gaytravel #gayrights #equality #gaymalta #gaypride #gaytourism #gaydestinations #gaytravelguide",FALSE,1,NA,2016-12-08 10:25:07,FALSE,NA,"806806807112880128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gaytwaytravel",1,FALSE,FALSE,NA,NA
"254","RT @Earthling70: BBC News - Malta's paradox: A beacon of gay rights that bans abortion https://t.co/EekiDaUIUE #Malta #gayrights",FALSE,0,NA,2016-12-08 10:02:13,FALSE,NA,"806801044298530816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Josje23",1,TRUE,FALSE,NA,NA
"255","BBC News - Malta's paradox: A beacon of gay rights that bans abortion https://t.co/EekiDaUIUE #Malta #gayrights",FALSE,2,NA,2016-12-08 09:58:38,FALSE,NA,"806800145048158213",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Earthling70",1,FALSE,FALSE,NA,NA
"256","Page 165 of THE COCKATRICE. #GAYRIGHTS #GAY #LGBTQ #lgbtleaders #LGBTQyouth #LGBTQnews @poetryrobot @Spill_Words<U+2026> https://t.co/7UgH3T0QGI",FALSE,1,NA,2016-12-08 08:30:10,TRUE,NA,"806777881409961984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichaelJMIV",0,FALSE,FALSE,NA,NA
"257","No #gayrights or other minorities before #UniversalHumanRights #LGBT student discrimination in US @Reguliers @hrw https://t.co/sIVOuknebe <U+2026>",FALSE,0,NA,2016-12-08 07:38:48,FALSE,NA,"806764952304291840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mokumnews",0,FALSE,FALSE,NA,NA
"258","Any other workplace and there would be uproar. Disgusted this is still happening #gayrights #humanist https://t.co/0inGSOQRnk",FALSE,1,NA,2016-12-08 07:09:00,FALSE,NA,"806757454771929088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrHopkins",0,FALSE,FALSE,NA,NA
"259","Thrilled by advances in #gayrights But sudden flux o' #gayby pix in newsfeed making me feel behind in a race I didnt even know I was runnin<ed><U+00A0><U+00BC><ed><U+00BF><U+0083>",FALSE,0,NA,2016-12-08 06:39:55,FALSE,NA,"806750136567107584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KyleJoeMurphy",0,FALSE,FALSE,NA,NA
"260","BBC News - #Malta's paradox: A beacon of #gayrights that bans #abortion https://t.co/cUw8Lm4njV",FALSE,0,NA,2016-12-08 06:12:25,FALSE,NA,"806743213146935296",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","marknewdarkage",0,FALSE,FALSE,NA,NA
"261","#gayrights not #Obamacare is his biggest legacy.",FALSE,0,NA,2016-12-08 03:05:38,FALSE,NA,"806696210245545984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jsimonjr",0,FALSE,FALSE,NA,NA
"262","RT @jtinley80: #PatMcCroryNC #PatMcCrory #NC #NorthCarolina #ByeFelicia #LGBT #LoveBeatsHate #Equality #Gay #GayRights #LOL #Democrats #Rep<U+2026>",FALSE,0,NA,2016-12-08 00:23:34,FALSE,NA,"806655422241198080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","g1ng3r_snap_",2,TRUE,FALSE,NA,NA
"263","RT @georgesivan95: #GayRights #EndGayPanic 
@mamamellet @ChangeAus @AnnastaciaMP
@troyesivan @Shaunsivan https://t.co/AGZIu8yiae",FALSE,0,NA,2016-12-07 23:34:52,FALSE,NA,"806643167969869824",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JamesTh55242867",6,TRUE,FALSE,NA,NA
"264","I'm atheist but I respect everyone's religion, feminist means equality, homosexual and ""normal"" #gayrights #equality #nohateneededjustlove",FALSE,0,NA,2016-12-07 22:17:55,FALSE,NA,"806623800687284228",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diegc99",0,FALSE,FALSE,NA,NA
"265","Did you know Gay Coversion Therapy is still legal in Europe? Malta Is First to Ban it #lgtb #gayrights #humanrights  https://t.co/BklOKA26Rp",FALSE,0,NA,2016-12-07 21:51:31,FALSE,NA,"806617156792307712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","riccardinouk",0,FALSE,FALSE,NA,NA
"266","RT @georgesivan95: #GayRights #EndGayPanic 
@mamamellet @ChangeAus @AnnastaciaMP
@troyesivan @Shaunsivan https://t.co/AGZIu8yiae",FALSE,0,NA,2016-12-07 21:44:57,FALSE,NA,"806615507201757185",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LardyGag",6,TRUE,FALSE,NA,NA
"267","RT @PrideoftheOcean: <U+201C>Darling, I want my #gayrights now!<U+201D> #transgender #activist Marsha Johnson 1969 &amp; @saxenmeyer's film THE QUEENS 2016 h<U+2026>",FALSE,0,NA,2016-12-07 21:43:54,FALSE,NA,"806615241664516096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LardyGag",4,TRUE,FALSE,NA,NA
"268","@SenatorWong Aceh is becoming a sad place that will now I'm afraid become even harsher under Sharia law due to the earthquake. #gayrights",FALSE,1,"SenatorWong",2016-12-07 21:41:19,FALSE,"806612903419748352","806614590674980864","529147678","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","009Kat",0,FALSE,FALSE,NA,NA
"269","RT @WomenStopTrump: For all who support  #GayRights Retweet if you like 
get yours here : https://t.co/IA0S5UjMeP
 #SmallBusinessSaturday h<U+2026>",FALSE,0,NA,2016-12-07 21:31:53,FALSE,NA,"806612218200477696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",9,TRUE,FALSE,NA,NA
"270","RT @kidrauhIisgod: #gayrights #transrights #lgbtqiarights #humanrights https://t.co/Q10KXbAQSQ",FALSE,0,NA,2016-12-07 21:31:33,FALSE,NA,"806612134167617536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",2,TRUE,FALSE,NA,NA
"271","RT @DanDBear: They Go Low, We Give $$: Ten Great LGBTQ Charities To Support In Desperate Times https://t.co/uGV1hbLC1k
#charity #gayrights<U+2026>",FALSE,0,NA,2016-12-07 21:31:22,FALSE,NA,"806612087568900096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",3,TRUE,FALSE,NA,NA
"272","RT @DanielBride1: This is why the referendum was worth it #VoteYes #GayRights https://t.co/0HjUKVdUFO",FALSE,0,NA,2016-12-07 21:31:07,FALSE,NA,"806612026571137024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",1,TRUE,FALSE,NA,NA
"273","RT @SergeSasseville: En images ""The fight for LGBTQ rights in Delhi <U+2013> in pictures"" https://t.co/nXMaOynN22 #LGBTQ #gayrights",FALSE,0,NA,2016-12-07 21:30:37,FALSE,NA,"806611897378181120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",1,TRUE,FALSE,NA,NA
"274","RT @TheFightMag: #GayRights activists march in #NewDelhiPride parade, to highlight #GayDiscrimination and Indian law criminalizing... https<U+2026>",FALSE,0,NA,2016-12-07 21:30:09,FALSE,NA,"806611780680060928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",2,TRUE,FALSE,NA,NA
"275","RT @annamcnay: .@NPGLondon marks 50 years of advances in #gayrights #SpeakItsName! #LGBT #photography #sexuality #gender https://t.co/Mr7Mn<U+2026>",FALSE,0,NA,2016-12-07 21:28:58,FALSE,NA,"806611484549648384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",8,TRUE,FALSE,NA,NA
"276","RT @georgesivan95: #GayRights #EndGayPanic 
@mamamellet @ChangeAus @AnnastaciaMP
@troyesivan @Shaunsivan https://t.co/AGZIu8yiae",FALSE,0,NA,2016-12-07 21:28:37,FALSE,NA,"806611395538075648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieroot4",6,TRUE,FALSE,NA,NA
"277","@umairh By which I mean #womensrights and #gayrights are often turned into 'middleclass'issues with littleappeal to workingclass 2 @brumbyOz",FALSE,0,"umairh",2016-12-07 21:04:20,FALSE,"806601388969132032","806605286551277606","14321959","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BHPanimalwatch",0,FALSE,FALSE,NA,NA
"278","RT @jtinley80: #PatMcCroryNC #PatMcCrory #NC #NorthCarolina #ByeFelicia #LGBT #LoveBeatsHate #Equality #Gay #GayRights #LOL #Democrats #Rep<U+2026>",FALSE,0,NA,2016-12-07 18:51:21,FALSE,NA,"806571819956371457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danhomick",2,TRUE,FALSE,NA,NA
